date,code,direction,price,quantity,sell_type,pnl,pnl_pct,days_held,commission,stamp_tax
2025-01-14,688627,buy,76.875,1300,,,,,24.98,0.0
2025-01-15,000807,sell,15.596,6700,trailing_stop,2365.53,0.0232,2.0,26.11,52.22
2025-01-15,603881,buy,15.865,7000,,,,,27.76,0.0
2025-01-20,688627,sell,74.724,1300,hard_stop,-2917.2,-0.0292,4.0,24.27,48.55
2025-01-20,603629,buy,22.775,4200,,,,,23.91,0.0
2025-01-21,603629,sell,22.092,4200,hard_stop,-2985.6,-0.0312,1.0,23.18,46.37
2025-01-21,603881,sell,16.148,7000,trailing_stop,1840.5,0.0166,4.0,28.25,56.49
2025-01-21,603629,buy,22.268,4600,,,,,25.61,0.0
2025-01-22,603629,sell,21.64,4600,hard_stop,-3011.84,-0.0294,1.0,24.87,49.75
2025-01-22,603881,buy,16.639,6100,,,,,25.37,0.0
2025-01-22,300115,sell,18.831,5800,trailing_stop,6728.66,0.0657,7.0,27.29,54.58
2025-01-23,603881,sell,16.872,6100,trailing_stop,1291.65,0.0127,1.0,25.72,51.43
2025-01-23,603601,buy,3.329,31500,,,,,26.21,0.0
2025-01-23,603629,buy,22.069,4700,,,,,25.93,0.0
2025-01-23,603881,buy,17.105,6100,,,,,26.08,0.0
2025-01-24,603601,sell,3.229,31500,hard_stop,-3272.87,-0.0312,1.0,25.42,50.83
2025-01-24,603629,sell,21.407,4700,hard_stop,-3237.39,-0.0312,1.0,25.14,50.28
2025-01-24,603881,sell,16.592,6100,hard_stop,-3256.67,-0.0312,1.0,25.29,50.58
2025-01-24,603881,buy,16.514,6100,,,,,25.18,0.0
2025-01-24,300115,buy,18.84,5400,,,,,25.43,0.0
2025-01-24,603220,buy,21.534,4700,,,,,25.3,0.0
2025-01-27,603881,sell,16.631,6100,trailing_stop,583.74,0.0058,1.0,25.35,50.7
2025-01-27,603220,sell,21.334,4700,hard_stop,-1064.06,-0.0105,1.0,25.06,50.11
2025-02-05,603881,buy,17.363,5800,,,,,25.18,0.0
2025-02-06,300115,sell,20.868,5400,trailing_stop,10808.82,0.1062,3.0,28.16,56.32
2025-02-06,603881,sell,17.961,5800,trailing_stop,3340.21,0.0332,1.0,26.03,52.06
2025-02-06,603220,buy,21.484,4900,,,,,26.32,0.0
2025-02-06,300115,buy,21.018,5000,,,,,26.27,0.0
2025-02-06,603881,buy,18.428,5800,,,,,26.72,0.0
2025-02-07,603220,sell,22.458,4900,trailing_stop,4634.7,0.044,1.0,27.5,55.0
2025-02-07,603881,sell,18.843,5800,trailing_stop,2269.7,0.0212,1.0,27.31,54.62
2025-02-07,603220,buy,22.39,4900,,,,,27.43,0.0
2025-02-07,600556,buy,5.602,19600,,,,,27.45,0.0
2025-02-10,603220,sell,24.308,4900,trailing_stop,9251.04,0.0843,1.0,29.76,59.53
2025-02-10,600556,sell,5.689,19600,trailing_stop,1566.26,0.0143,1.0,27.86,55.72
2025-02-10,603629,buy,23.84,4800,,,,,28.61,0.0
2025-02-10,600556,buy,5.691,20400,,,,,29.03,0.0
2025-02-11,603629,sell,23.778,4800,trailing_stop,-438.49,-0.0038,1.0,28.52,57.04
2025-02-11,600556,sell,5.848,20400,trailing_stop,3050.34,0.0263,1.0,29.81,59.62
2025-02-11,600556,buy,5.851,19900,,,,,29.11,0.0
2025-02-12,300115,sell,21.981,5000,trailing_stop,4679.37,0.0445,4.0,27.46,54.93
2025-02-12,600556,sell,5.798,19900,trailing_stop,-1195.38,-0.0103,1.0,28.83,57.66
2025-02-12,603220,buy,24.47,4600,,,,,28.14,0.0
2025-02-12,603629,buy,24.357,4700,,,,,28.62,0.0
2025-02-12,300383,buy,17.195,6600,,,,,28.37,0.0
2025-02-13,603629,sell,23.718,4700,hard_stop,-3141.17,-0.0274,1.0,27.86,55.71
2025-02-13,600556,buy,5.981,18800,,,,,28.11,0.0
2025-02-14,600556,sell,5.918,18800,trailing_stop,-1320.96,-0.0117,1.0,27.8,55.6
2025-02-14,603220,sell,24.0,4600,hard_stop,-2298.79,-0.0204,2.0,27.59,55.17
2025-02-17,300115,buy,22.002,5000,,,,,27.5,0.0
2025-02-17,600556,buy,5.991,18600,,,,,27.86,0.0
2025-02-18,300383,sell,16.878,6600,hard_stop,-2233.17,-0.0197,4.0,27.83,55.67
2025-02-18,300115,sell,23.005,5000,trailing_stop,4869.26,0.0443,1.0,28.74,57.48
2025-02-18,600556,sell,5.828,18600,hard_stop,-3161.18,-0.0284,1.0,27.09,54.18
2025-02-18,603629,buy,27.82,4000,,,,,27.82,0.0
2025-02-19,603629,sell,26.985,4000,hard_stop,-3473.23,-0.0312,1.0,26.97,53.94
2025-02-19,603629,buy,27.76,3900,,,,,27.07,0.0
2025-02-19,603220,buy,23.803,4600,,,,,27.37,0.0
2025-02-19,300383,buy,16.577,6800,,,,,28.18,0.0
2025-02-20,603629,sell,28.134,3900,trailing_stop,1321.39,0.0122,1.0,27.42,54.83
2025-02-20,603220,sell,24.915,4600,trailing_stop,4972.02,0.0454,1.0,28.64,57.28
2025-02-20,603220,buy,25.574,4300,,,,,27.49,0.0
2025-02-20,600556,buy,5.811,19600,,,,,28.47,0.0
2025-02-21,603220,sell,25.303,4300,trailing_stop,-1302.89,-0.0118,1.0,27.19,54.37
2025-02-21,300383,sell,19.337,6800,trailing_stop,18602.55,0.165,2.0,32.86,65.71
2025-02-21,603220,buy,26.062,4600,,,,,29.97,0.0
2025-02-24,603220,sell,25.86,4600,trailing_stop,-1077.85,-0.009,1.0,29.72,59.45
2025-02-24,603629,buy,30.098,3900,,,,,29.35,0.0
2025-02-24,300383,buy,22.355,5400,,,,,30.18,0.0
2025-02-25,600556,sell,5.639,19600,hard_stop,-3520.34,-0.0309,3.0,27.62,55.23
2025-02-25,603629,sell,29.195,3900,hard_stop,-3663.75,-0.0312,1.0,28.45,56.9
2025-02-25,300383,sell,21.685,5400,hard_stop,-3767.88,-0.0312,1.0,29.26,58.52
2025-02-25,300383,buy,22.375,5000,,,,,27.97,0.0
2025-02-25,603220,buy,27.136,4200,,,,,28.49,0.0
2025-02-26,300383,sell,21.806,5000,hard_stop,-2980.19,-0.0266,1.0,27.24,54.49
2025-02-26,603220,sell,27.6,4200,trailing_stop,1803.31,0.0158,1.0,28.97,57.93
2025-02-26,603220,buy,27.614,4100,,,,,28.3,0.0
2025-02-26,603629,buy,26.864,4200,,,,,28.21,0.0
2025-02-27,603220,sell,27.759,4100,trailing_stop,453.66,0.004,1.0,28.44,56.88
2025-02-27,603629,sell,26.682,4200,trailing_stop,-906.48,-0.008,1.0,28.0,56.0
2025-02-27,600556,buy,5.691,19900,,,,,28.31,0.0
2025-02-28,600556,sell,5.521,19900,hard_stop,-3535.05,-0.0312,1.0,27.45,54.9
2025-03-03,603220,buy,26.221,4200,,,,,27.53,0.0
2025-03-03,605376,buy,40.148,2800,,,,,28.1,0.0
2025-03-04,603220,sell,25.434,4200,hard_stop,-3437.33,-0.0312,1.0,26.69,53.39
2025-03-04,605376,sell,41.274,2800,trailing_stop,3006.48,0.0267,1.0,28.88,57.75
2025-03-04,603220,buy,26.221,4200,,,,,27.53,0.0
2025-03-04,605376,buy,41.852,2700,,,,,28.25,0.0
2025-03-04,603881,buy,28.944,3900,,,,,28.22,0.0
2025-03-05,603220,sell,27.391,4200,trailing_stop,4772.24,0.0433,1.0,28.75,57.49
2025-03-05,605376,sell,44.082,2700,trailing_stop,5872.3,0.052,1.0,29.74,59.48
2025-03-05,603881,sell,29.361,3900,trailing_stop,1486.85,0.0132,1.0,28.61,57.23
2025-03-05,300383,buy,19.944,5800,,,,,28.92,0.0
2025-03-05,603881,buy,30.241,3800,,,,,28.73,0.0
2025-03-06,603881,sell,31.249,3800,trailing_stop,3680.77,0.032,1.0,29.67,59.34
2025-03-06,603881,buy,31.198,3700,,,,,28.86,0.0
2025-03-06,603220,buy,27.166,4400,,,,,29.88,0.0
2025-03-07,603881,sell,31.557,3700,trailing_stop,1180.91,0.0102,1.0,29.18,58.35
2025-03-07,603220,sell,29.788,4400,trailing_stop,11373.57,0.0952,1.0,32.75,65.5
2025-03-07,605376,buy,42.52,2900,,,,,30.83,0.0
2025-03-07,603881,buy,33.22,3700,,,,,30.73,0.0
2025-03-10,605376,sell,41.244,2900,hard_stop,-3848.7,-0.0312,1.0,29.89,59.77
2025-03-10,603881,sell,32.223,3700,hard_stop,-3836.38,-0.0312,1.0,29.79,59.58
2025-03-10,605376,buy,41.434,2900,,,,,30.04,0.0
2025-03-11,605376,sell,40.975,2900,trailing_stop,-1479.41,-0.0123,1.0,29.69,59.38
2025-03-11,603220,buy,27.903,4200,,,,,29.3,0.0
2025-03-11,603881,buy,30.982,3900,,,,,30.21,0.0
2025-03-12,603220,sell,28.555,4200,trailing_stop,2590.38,0.0221,1.0,29.97,59.94
2025-03-12,603881,sell,34.243,3900,trailing_stop,12550.08,0.1039,1.0,33.37,66.74
2025-03-12,603629,buy,27.302,4600,,,,,31.4,0.0
2025-03-12,603220,buy,29.306,4400,,,,,32.24,0.0
2025-03-13,300383,sell,20.671,5800,trailing_stop,4066.02,0.0351,6.0,29.96,59.92
2025-03-13,603220,sell,30.753,4400,trailing_stop,6199.57,0.0481,1.0,33.81,67.62
2025-03-13,603629,sell,32.39,4600,trailing_stop,23218.76,0.1849,1.0,37.23,74.46
2025-03-13,603220,buy,30.43,4400,,,,,33.47,0.0
2025-03-13,605376,buy,41.733,3200,,,,,33.39,0.0
2025-03-14,603220,sell,29.918,4400,hard_stop,-2419.54,-0.0181,1.0,32.89,65.79
2025-03-14,605376,sell,42.608,3200,trailing_stop,2631.32,0.0197,1.0,34.07,68.14
2025-03-14,605376,buy,42.042,3200,,,,,33.63,0.0
2025-03-14,603629,buy,34.376,3900,,,,,33.52,0.0
2025-03-14,300383,buy,20.741,6500,,,,,33.7,0.0
2025-03-17,605376,sell,43.315,3200,trailing_stop,3902.86,0.029,1.0,34.63,69.27
2025-03-17,603629,sell,34.339,3900,hard_stop,-311.92,-0.0023,1.0,33.46,66.93
2025-03-17,300383,sell,20.422,6500,hard_stop,-2239.65,-0.0166,1.0,33.17,66.34
2025-03-17,603629,buy,35.411,3800,,,,,33.64,0.0
2025-03-17,603220,buy,30.57,4400,,,,,33.63,0.0
2025-03-17,688028,buy,24.839,5400,,,,,33.53,0.0
2025-03-18,603629,sell,34.558,3800,trailing_stop,-3405.73,-0.0253,1.0,32.81,65.63
2025-03-18,603220,sell,31.439,4400,trailing_stop,3654.79,0.0272,1.0,34.57,69.13
2025-03-18,603220,buy,31.366,4300,,,,,33.72,0.0
2025-03-18,300383,buy,20.482,6600,,,,,33.8,0.0
2025-03-19,603220,sell,30.425,4300,hard_stop,-4209.65,-0.0312,1.0,32.69,65.38
2025-03-19,300383,sell,19.868,6600,hard_stop,-4219.37,-0.0312,1.0,32.77,65.53
2025-03-19,603629,buy,35.312,3700,,,,,32.66,0.0
2025-03-20,603629,sell,34.252,3700,hard_stop,-4077.97,-0.0312,1.0,31.67,63.34
2025-03-20,603220,buy,29.296,4400,,,,,32.23,0.0
2025-03-21,603220,sell,28.417,4400,hard_stop,-4023.29,-0.0312,1.0,31.24,62.49
2025-03-21,603629,buy,30.914,4100,,,,,31.69,0.0
2025-03-24,603629,sell,29.986,4100,hard_stop,-3956.05,-0.0312,1.0,30.72,61.44
2025-03-24,688028,sell,24.274,5400,hard_stop,-3216.01,-0.024,5.0,32.75,65.51
2025-03-24,600577,buy,7.947,16000,,,,,31.79,0.0
2025-03-25,600577,sell,8.122,16000,trailing_stop,2626.51,0.0207,1.0,32.47,64.94
2025-03-25,600577,buy,8.413,15200,,,,,31.97,0.0
2025-03-25,002602,buy,7.034,18200,,,,,32.0,0.0
2025-03-26,600577,sell,8.161,15200,hard_stop,-3991.31,-0.0312,1.0,30.99,61.99
2025-03-26,002025,buy,58.259,2100,,,,,30.59,0.0
2025-03-27,002025,sell,56.668,2100,hard_stop,-3491.09,-0.0285,1.0,29.74,59.47
2025-03-27,002602,sell,6.85,18200,hard_stop,-3495.76,-0.0273,2.0,31.15,62.3
2025-03-27,688028,buy,25.788,4800,,,,,30.95,0.0
2025-03-31,688028,sell,25.014,4800,hard_stop,-3863.46,-0.0312,2.0,30.0,60.0
2025-03-31,002384,buy,33.534,3600,,,,,30.18,0.0
2025-03-31,688102,buy,10.265,12100,,,,,31.05,0.0
2025-03-31,688028,buy,26.469,4600,,,,,30.44,0.0
2025-04-01,002384,sell,32.759,3600,hard_stop,-2936.94,-0.0243,1.0,29.47,58.94
2025-04-01,688102,sell,9.957,12100,hard_stop,-3876.81,-0.0312,1.0,30.11,60.21
2025-04-01,002384,buy,33.105,3600,,,,,29.79,0.0
2025-04-02,688028,sell,25.666,4600,soft_stop,-3841.13,-0.0315,1.0,29.5,59.0
2025-04-02,603119,buy,38.153,3100,,,,,29.57,0.0
2025-04-02,688028,buy,26.509,4500,,,,,29.82,0.0
2025-04-03,002384,sell,32.111,3600,hard_stop,-3719.75,-0.0312,2.0,28.89,57.77
2025-04-03,603119,sell,41.11,3100,trailing_stop,9008.06,0.0762,1.0,31.84,63.69
2025-04-03,688028,sell,25.713,4500,hard_stop,-3723.26,-0.0312,1.0,28.91,57.83
2025-04-03,688028,buy,26.035,4600,,,,,29.94,0.0
2025-04-07,688028,sell,25.254,4600,hard_stop,-3737.93,-0.0312,1.0,29.03,58.05
2025-04-08,688102,buy,11.242,10500,,,,,29.51,0.0
2025-04-08,600259,buy,34.473,3400,,,,,29.3,0.0
2025-04-09,688102,sell,10.987,10500,hard_stop,-2817.96,-0.0239,1.0,28.83,57.65
2025-04-09,600259,sell,36.213,3400,trailing_stop,5762.08,0.0492,1.0,30.77,61.53
2025-04-09,603169,buy,9.375,12700,,,,,29.76,0.0
2025-04-09,600259,buy,37.419,3200,,,,,29.94,0.0
2025-04-09,688102,buy,11.541,10400,,,,,30.01,0.0
2025-04-10,603169,sell,9.9,12700,trailing_stop,6514.39,0.0547,1.0,31.42,62.83
2025-04-10,600259,sell,36.297,3200,hard_stop,-3737.4,-0.0312,1.0,29.02,58.05
2025-04-10,688102,sell,11.195,10400,hard_stop,-3746.22,-0.0312,1.0,29.09,58.18
2025-04-10,688102,buy,12.288,9700,,,,,29.8,0.0
2025-04-10,688270,buy,41.621,2800,,,,,29.13,0.0
2025-04-10,603169,buy,10.085,12100,,,,,30.51,0.0
2025-04-11,688102,sell,11.92,9700,hard_stop,-3720.37,-0.0312,1.0,28.89,57.78
2025-04-11,603169,sell,9.782,12100,hard_stop,-3808.79,-0.0312,1.0,29.58,59.15
2025-04-14,688102,buy,12.368,9400,,,,,29.06,0.0
2025-04-15,688102,sell,12.073,9400,hard_stop,-2915.33,-0.0251,1.0,28.36,56.71
2025-04-16,002602,buy,7.024,16400,,,,,28.8,0.0
2025-04-17,002602,sell,6.813,16400,hard_stop,-3595.19,-0.0312,1.0,27.92,55.84
2025-04-17,688102,buy,11.91,9500,,,,,28.29,0.0
2025-04-17,002602,buy,6.883,16500,,,,,28.39,0.0
2025-04-18,688270,sell,43.6,2800,trailing_stop,5389.21,0.0462,6.0,30.5,61.01
2025-04-21,688270,buy,44.332,2700,,,,,29.92,0.0
2025-04-21,002602,sell,7.02,16500,trailing_stop,2108.5,0.0186,2.0,28.94,57.89
2025-04-21,002602,buy,7.024,16800,,,,,29.5,0.0
2025-04-22,002602,sell,7.07,16800,trailing_stop,632.61,0.0054,1.0,29.68,59.36
2025-04-23,002602,buy,7.044,16800,,,,,29.58,0.0
2025-04-23,688270,sell,43.49,2700,hard_stop,-2420.55,-0.0202,2.0,29.34,58.68
2025-04-24,002602,sell,6.832,16800,hard_stop,-3693.37,-0.0312,1.0,28.68,57.36
2025-04-24,002602,buy,6.773,17100,,,,,28.96,0.0
2025-04-25,688102,sell,11.724,9500,time_stop,-1899.09,-0.0168,5.0,27.83,55.66
2025-04-25,002602,sell,6.89,17100,trailing_stop,1846.89,0.0159,1.0,29.44,58.88
2025-04-25,002602,buy,6.933,16600,,,,,28.77,0.0
2025-04-28,002602,sell,7.12,16600,trailing_stop,2948.79,0.0256,1.0,29.53,59.07
2025-04-28,002602,buy,7.124,16300,,,,,29.03,0.0
2025-04-29,603881,buy,26.215,4400,,,,,28.84,0.0
2025-04-29,688110,buy,31.296,3700,,,,,28.95,0.0
2025-04-30,002602,sell,7.69,16300,trailing_stop,9076.34,0.0782,2.0,31.32,62.64
2025-04-30,603881,sell,26.526,4400,trailing_stop,1223.42,0.0106,1.0,29.16,58.33
2025-04-30,603881,buy,27.005,4400,,,,,29.71,0.0
2025-05-06,002602,buy,7.584,16300,,,,,30.9,0.0
2025-05-06,603881,sell,27.599,4400,trailing_stop,2459.76,0.0207,1.0,30.34,60.69
2025-05-06,688028,buy,21.985,5500,,,,,30.23,0.0
2025-05-07,002602,sell,7.73,16300,trailing_stop,2225.77,0.018,1.0,31.48,62.97
2025-05-08,002602,buy,7.874,16000,,,,,31.5,0.0
2025-05-09,002602,sell,8.0,16000,trailing_stop,1857.09,0.0147,1.0,31.98,63.97
2025-05-09,002602,buy,8.144,15700,,,,,31.97,0.0
2025-05-13,002602,sell,7.9,15700,hard_stop,-3990.84,-0.0312,2.0,30.99,61.98
2025-05-13,603881,buy,27.937,4400,,,,,30.73,0.0
2025-05-15,603881,sell,27.441,4400,hard_stop,-2334.38,-0.019,2.0,30.17,60.34
2025-05-16,002602,buy,8.124,15000,,,,,30.47,0.0
2025-05-19,002602,sell,8.26,15000,trailing_stop,1884.27,0.0155,1.0,30.96,61.92
2025-05-19,002602,buy,8.344,14800,,,,,30.87,0.0
2025-05-20,688028,sell,21.954,5500,time_stop,-319.91,-0.0026,9.0,30.17,60.34
2025-05-20,002602,sell,8.72,14800,trailing_stop,5401.01,0.0437,1.0,32.25,64.5
2025-05-20,002602,buy,8.724,14300,,,,,31.19,0.0
2025-05-20,688028,buy,22.38,5500,,,,,30.77,0.0
2025-05-21,688028,sell,21.727,5500,hard_stop,-3739.94,-0.0304,1.0,29.86,59.72
2025-05-21,002602,sell,8.54,14300,hard_stop,-2788.95,-0.0224,1.0,30.52,61.03
2025-05-21,688110,sell,32.94,3700,trailing_stop,5931.83,0.0512,13.0,30.45,60.91
2025-05-23,002602,buy,8.524,14200,,,,,30.26,0.0
2025-05-23,600577,buy,7.294,16700,,,,,30.45,0.0
2025-05-26,600577,sell,7.37,16700,trailing_stop,1117.66,0.0092,1.0,30.75,61.51
2025-05-26,002602,sell,8.72,14200,trailing_stop,2624.77,0.0217,1.0,30.94,61.88
2025-05-26,002602,buy,8.724,14000,,,,,30.54,0.0
2025-05-27,002602,sell,8.97,14000,trailing_stop,3282.03,0.0269,1.0,31.38,62.76
2025-05-27,002602,buy,8.974,13800,,,,,30.96,0.0
2025-05-28,600577,buy,7.323,16900,,,,,30.94,0.0
2025-05-28,002384,buy,28.704,4300,,,,,30.86,0.0
2025-05-28,002602,sell,9.3,13800,trailing_stop,4331.73,0.035,1.0,32.07,64.14
2025-05-28,002602,buy,9.305,13800,,,,,32.1,0.0
2025-05-29,600577,sell,7.549,16900,trailing_stop,3655.03,0.0295,1.0,31.88,63.76
2025-05-29,600577,buy,7.703,16600,,,,,31.97,0.0
2025-05-29,002602,sell,9.35,13800,trailing_stop,464.59,0.0036,1.0,32.24,64.48
2025-05-29,688668,buy,51.345,2500,,,,,32.09,0.0
2025-05-30,600577,sell,7.569,16600,trailing_stop,-2372.98,-0.0186,1.0,31.4,62.79
2025-05-30,002602,buy,9.405,13400,,,,,31.51,0.0
2025-05-30,002384,sell,27.85,4300,hard_stop,-3823.33,-0.031,2.0,29.92,59.85
2025-06-03,002602,sell,9.31,13400,trailing_stop,-1424.88,-0.0113,1.0,31.17,62.35
2025-06-03,002602,buy,9.355,13000,,,,,30.4,0.0
2025-06-03,600577,buy,7.453,16400,,,,,30.56,0.0
2025-06-03,688668,sell,50.001,2500,hard_stop,-3515.18,-0.0274,2.0,31.24,62.47
2025-06-03,002384,buy,28.464,4300,,,,,30.6,0.0
2025-06-04,002384,sell,29.14,4300,trailing_stop,2749.25,0.0225,1.0,31.31,62.62
2025-06-04,002384,buy,29.155,4300,,,,,31.34,0.0
2025-06-05,002602,sell,9.63,13000,trailing_stop,3422.78,0.0281,2.0,31.28,62.56
2025-06-05,002384,sell,29.8,4300,trailing_stop,2615.22,0.0209,1.0,32.02,64.04
2025-06-05,002602,buy,9.625,13200,,,,,31.76,0.0
2025-06-05,603228,buy,32.574,3900,,,,,31.76,0.0
2025-06-06,603228,sell,34.265,3900,trailing_stop,6430.36,0.0506,1.0,33.39,66.78
2025-06-06,688123,buy,77.679,1700,,,,,33.01,0.0
2025-06-09,002602,sell,9.45,13200,soft_stop,-2463.37,-0.0194,1.0,31.17,62.34
2025-06-09,002384,buy,31.626,4000,,,,,31.63,0.0
2025-06-09,600577,sell,7.699,16400,trailing_stop,3869.86,0.0317,4.0,31.55,63.1
2025-06-09,600577,buy,7.703,16400,,,,,31.58,0.0
2025-06-10,688123,sell,75.493,1700,hard_stop,-3877.21,-0.0294,2.0,32.07,64.14
2025-06-10,600577,sell,7.888,16400,trailing_stop,2882.64,0.0228,1.0,32.33,64.65
2025-06-10,002602,buy,9.055,14200,,,,,32.14,0.0
2025-06-10,600577,buy,7.892,16300,,,,,32.16,0.0
2025-06-11,002602,sell,9.22,14200,trailing_stop,2186.14,0.017,1.0,32.71,65.43
2025-06-11,600577,sell,7.888,16300,trailing_stop,-224.96,-0.0017,1.0,32.13,64.26
2025-06-11,002602,buy,9.265,14000,,,,,32.43,0.0
2025-06-11,688025,buy,58.374,2200,,,,,32.11,0.0
2025-06-12,002602,sell,9.48,14000,trailing_stop,2849.33,0.022,1.0,33.16,66.33
2025-06-12,688668,buy,59.716,2200,,,,,32.84,0.0
2025-06-12,002384,sell,32.26,4000,trailing_stop,2375.53,0.0188,3.0,32.24,64.49
2025-06-12,002384,buy,32.276,4000,,,,,32.28,0.0
2025-06-16,002384,sell,31.15,4000,soft_stop,-4660.22,-0.0361,1.0,31.13,62.27
2025-06-16,002602,buy,9.665,13100,,,,,31.65,0.0
2025-06-17,002602,sell,10.09,13100,trailing_stop,5404.55,0.0427,1.0,33.03,66.06
2025-06-17,600415,buy,19.85,6600,,,,,32.75,0.0
2025-06-17,688025,sell,64.546,2200,trailing_stop,13400.94,0.1044,4.0,35.48,70.96
2025-06-17,002602,buy,10.315,13800,,,,,35.59,0.0
2025-06-18,600415,sell,20.01,6600,hard_stop,891.5,0.0068,1.0,33.0,66.0
2025-06-18,002384,buy,35.408,3700,,,,,32.75,0.0
2025-06-18,002602,sell,10.61,13800,trailing_stop,3885.89,0.0273,1.0,36.59,73.17
2025-06-18,002602,buy,10.615,13900,,,,,36.89,0.0
2025-06-19,002384,sell,37.77,3700,trailing_stop,8565.89,0.0654,1.0,34.92,69.84
2025-06-19,002384,buy,37.829,3600,,,,,34.05,0.0
2025-06-19,002602,sell,10.3,13900,hard_stop,-4561.65,-0.0309,1.0,35.77,71.55
2025-06-20,002384,sell,36.89,3600,hard_stop,-3546.01,-0.026,1.0,33.18,66.37
2025-06-20,688025,buy,67.929,2000,,,,,33.96,0.0
2025-06-20,688037,buy,103.886,1300,,,,,33.76,0.0
2025-06-23,688668,sell,63.65,2200,trailing_stop,8479.65,0.0645,7.0,34.99,69.98
2025-06-23,688025,sell,65.891,2000,hard_stop,-4240.41,-0.0312,1.0,32.93,65.86
2025-06-23,002384,buy,37.469,3700,,,,,34.66,0.0
2025-06-23,688025,buy,67.193,2000,,,,,33.6,0.0
2025-06-24,688025,sell,65.261,2000,hard_stop,-4026.49,-0.03,1.0,32.61,65.23
2025-06-24,600415,buy,19.8,6900,,,,,34.15,0.0
2025-06-24,002384,sell,36.41,3700,hard_stop,-4085.63,-0.0295,1.0,33.66,67.32
2025-06-24,688388,buy,18.589,7200,,,,,33.46,0.0
2025-06-25,600415,sell,20.91,6900,trailing_stop,7479.43,0.0547,1.0,36.05,72.1
2025-06-25,688025,buy,69.004,2100,,,,,36.23,0.0
2025-07-01,688388,sell,19.27,7200,trailing_stop,4727.73,0.0353,5.0,34.67,69.34
2025-07-01,002602,buy,11.386,12100,,,,,34.44,0.0
2025-07-02,002602,sell,11.06,12100,hard_stop,-4108.08,-0.0298,1.0,33.44,66.88
2025-07-02,002602,buy,11.326,11800,,,,,33.41,0.0
2025-07-02,688037,sell,107.011,1300,trailing_stop,3888.46,0.0288,8.0,34.76,69.52
2025-07-03,002602,sell,11.45,11800,trailing_stop,1298.38,0.0097,1.0,33.76,67.52
2025-07-03,603228,buy,41.801,3200,,,,,33.44,0.0
2025-07-03,688388,buy,19.82,7100,,,,,35.18,0.0
2025-07-04,603228,sell,44.77,3200,trailing_stop,9322.13,0.0697,1.0,35.8,71.6
2025-07-04,002602,buy,11.676,12200,,,,,35.61,0.0
2025-07-07,688388,sell,21.99,7100,trailing_stop,15212.57,0.1081,2.0,39.01,78.03
2025-07-07,002602,sell,11.96,12200,trailing_stop,3284.48,0.0231,1.0,36.46,72.92
2025-07-07,603659,buy,18.46,8100,,,,,37.38,0.0
2025-07-07,002602,buy,12.156,12500,,,,,37.99,0.0
2025-07-08,002602,sell,12.41,12500,trailing_stop,2980.21,0.0196,1.0,38.76,77.52
