datetime,open,high,low,close,volume,amount
2026-05-07 09:35:00,80.28,80.49,79.21,80.12,12752769,1017534149.58
2026-05-07 09:40:00,80.0,80.14,79.36,79.98,6873995,548203470.46
2026-05-07 09:45:00,79.97,80.02,79.3,79.3,4523348,359888423.88
2026-05-07 09:50:00,79.28,79.77,79.12,79.13,5091728,403916613.54
2026-05-07 09:55:00,79.13,79.13,78.7,78.9,5521753,435701228.9
2026-05-07 10:00:00,78.89,78.9,78.19,78.37,6845477,537380951.09
2026-05-07 10:05:00,78.38,78.74,78.31,78.62,3607385,283403729.82
2026-05-07 10:10:00,78.63,78.84,78.6,78.7,2470711,194434269.09
2026-05-07 10:15:00,78.71,78.71,78.18,78.26,3882087,304029343.98
2026-05-07 10:20:00,78.29,78.32,78.03,78.32,3361192,262604769.86
2026-05-07 10:25:00,78.32,78.35,78.05,78.08,2011767,157339550.15
2026-05-07 10:30:00,78.09,78.2,78.08,78.08,1766077,137997848.91
2026-05-07 10:35:00,78.09,78.32,78.01,78.21,2318020,181002222.96
2026-05-07 10:40:00,78.21,78.79,78.2,78.79,2007567,157701738.67
2026-05-07 10:45:00,78.76,78.76,78.46,78.52,1250974,98285805.32
2026-05-07 10:50:00,78.52,78.6,78.35,78.6,1187985,93187772.87
2026-05-07 10:55:00,78.6,78.6,78.4,78.41,1112204,87303296.12
2026-05-07 11:00:00,78.45,78.64,78.42,78.51,821572,64511155.39
2026-05-07 11:05:00,78.51,78.53,78.33,78.46,1143000,89630829.51
2026-05-07 11:10:00,78.46,78.52,78.41,78.41,901700,70755454.0
2026-05-07 11:15:00,78.4,78.4,78.2,78.25,1099091,86038736.02
2026-05-07 11:20:00,78.25,78.37,78.23,78.25,1009625,79035449.0
2026-05-07 11:25:00,78.26,78.26,78.06,78.11,2239013,174904394.34
2026-05-07 11:30:00,78.1,78.16,78.1,78.12,1550860,121134103.07
2026-05-07 13:05:00,78.12,78.19,78.02,78.03,2273211,177499518.9
2026-05-07 13:10:00,78.02,78.03,78.0,78.02,1920400,149820783.05
2026-05-07 13:15:00,78.02,78.03,77.81,77.81,4173670,325331944.37
2026-05-07 13:20:00,77.82,77.83,77.54,77.54,3605000,280100114.54
2026-05-07 13:25:00,77.55,77.75,77.51,77.64,2131756,165437716.83
2026-05-07 13:30:00,77.65,77.7,77.6,77.62,1230800,95571704.35
2026-05-07 13:35:00,77.61,78.13,77.61,78.12,1774724,138280209.1
2026-05-07 13:40:00,78.14,78.27,78.09,78.2,1725600,134909208.83
2026-05-07 13:45:00,78.2,78.85,78.11,78.85,2216453,173952692.63
2026-05-07 13:50:00,78.86,79.15,78.82,78.89,2814049,222272174.19
2026-05-07 13:55:00,78.89,79.11,78.8,78.88,1721800,136010113.0
2026-05-07 14:00:00,78.87,79.03,78.84,78.97,1290350,101881505.85
2026-05-07 14:05:00,78.98,79.25,78.96,79.25,1231829,97451599.49
2026-05-07 14:10:00,79.24,79.49,79.06,79.07,1874051,148571761.84
2026-05-07 14:15:00,79.06,79.06,78.77,79.0,1301670,102700520.7
2026-05-07 14:20:00,79.0,79.11,78.91,78.91,1452800,114808292.0
2026-05-07 14:25:00,78.91,79.12,78.86,78.99,1317900,104133715.0
2026-05-07 14:30:00,78.98,79.15,78.96,79.15,1081844,85519980.68
2026-05-07 14:35:00,79.18,79.42,79.18,79.34,1450812,115079320.04
2026-05-07 14:40:00,79.34,79.38,79.13,79.13,1829480,145068617.18
2026-05-07 14:45:00,79.12,79.16,78.99,79.13,1787963,141364983.91
2026-05-07 14:50:00,79.13,79.21,79.13,79.14,1567100,124067005.93
2026-05-07 14:55:00,79.16,79.16,78.99,79.06,2291877,181261063.98
2026-05-07 15:00:00,79.06,79.08,79.06,79.06,2242778,177325535.68
