datetime,open,high,low,close,volume,amount
2026-05-06 09:35:00,13.99,14.01,13.59,13.73,8806450,121230327.03
2026-05-06 09:40:00,13.74,13.85,13.7,13.79,3363922,46332911.28
2026-05-06 09:45:00,13.78,13.79,13.52,13.53,5618700,76459907.7
2026-05-06 09:50:00,13.53,13.65,13.51,13.61,3137975,42608491.0
2026-05-06 09:55:00,13.6,13.75,13.6,13.69,2498800,34229947.0
2026-05-06 10:00:00,13.7,13.72,13.67,13.72,1813752,24832460.88
2026-05-06 10:05:00,13.71,13.84,13.66,13.82,2002613,27482846.1
2026-05-06 10:10:00,13.82,13.85,13.76,13.78,1893500,26142295.0
2026-05-06 10:15:00,13.78,13.79,13.74,13.76,1383800,19053863.0
2026-05-06 10:20:00,13.75,13.79,13.69,13.69,1354300,18609072.0
2026-05-06 10:25:00,13.69,13.75,13.67,13.71,1505900,20635431.0
2026-05-06 10:30:00,13.71,13.75,13.67,13.72,1019200,13960745.0
2026-05-06 10:35:00,13.71,13.74,13.68,13.74,1374155,18839648.05
2026-05-06 10:40:00,13.74,13.75,13.7,13.74,1123000,15413013.0
2026-05-06 10:45:00,13.74,13.77,13.69,13.71,917350,12583072.5
2026-05-06 10:50:00,13.72,13.72,13.68,13.68,1121900,15367551.0
2026-05-06 10:55:00,13.68,13.7,13.64,13.69,1336400,18269571.0
2026-05-06 11:00:00,13.69,13.73,13.66,13.72,1114500,15254995.0
2026-05-06 11:05:00,13.72,13.81,13.72,13.78,1292000,17780918.0
2026-05-06 11:10:00,13.79,13.84,13.75,13.77,834900,11510262.0
2026-05-06 11:15:00,13.76,13.79,13.76,13.77,534500,7360835.0
2026-05-06 11:20:00,13.78,13.81,13.76,13.76,758200,10451381.0
2026-05-06 11:25:00,13.76,13.77,13.74,13.76,421400,5794616.0
2026-05-06 11:30:00,13.75,13.78,13.74,13.74,627300,8632864.0
2026-05-06 13:05:00,13.75,13.75,13.67,13.7,1414800,19384289.0
2026-05-06 13:10:00,13.7,13.7,13.6,13.6,1993599,27204257.4
2026-05-06 13:15:00,13.6,13.63,13.59,13.61,1550200,21091744.02
2026-05-06 13:20:00,13.63,13.66,13.62,13.65,1337900,18246586.0
2026-05-06 13:25:00,13.64,13.65,13.62,13.65,1257200,17139138.0
2026-05-06 13:30:00,13.65,13.67,13.63,13.64,1156300,15783223.0
2026-05-06 13:35:00,13.64,13.67,13.62,13.65,1331100,18153557.0
2026-05-06 13:40:00,13.65,13.67,13.62,13.65,1152000,15725767.0
2026-05-06 13:45:00,13.65,13.68,13.63,13.63,1180600,16116121.0
2026-05-06 13:50:00,13.63,13.65,13.62,13.63,1297200,17679504.0
2026-05-06 13:55:00,13.61,13.63,13.6,13.61,2125700,28925368.0
2026-05-06 14:00:00,13.6,13.62,13.58,13.61,1974600,26837866.01
2026-05-06 14:05:00,13.62,13.66,13.6,13.62,1466000,19976725.0
2026-05-06 14:10:00,13.6,13.61,13.55,13.56,2099400,28507654.0
2026-05-06 14:15:00,13.55,13.63,13.55,13.63,811600,11018687.0
2026-05-06 14:20:00,13.62,13.66,13.61,13.63,710700,9689602.0
2026-05-06 14:25:00,13.63,13.67,13.63,13.67,630900,8613087.0
2026-05-06 14:30:00,13.67,13.67,13.65,13.66,568700,7770251.0
2026-05-06 14:35:00,13.67,13.69,13.66,13.69,795700,10881511.0
2026-05-06 14:40:00,13.69,13.7,13.68,13.68,766650,10494669.5
2026-05-06 14:45:00,13.68,13.75,13.68,13.73,863350,11844407.0
2026-05-06 14:50:00,13.73,13.73,13.7,13.72,1058950,14524258.5
2026-05-06 14:55:00,13.71,13.72,13.7,13.71,1314519,18024955.33
2026-05-06 15:00:00,13.71,13.72,13.68,13.7,1318681,18066814.51
