datetime,open,high,low,close,volume,amount
2026-05-08 09:35:00,2.22,2.24,2.2,2.22,7857700,17435081.0
2026-05-08 09:40:00,2.22,2.25,2.21,2.23,2992800,6675239.0
2026-05-08 09:45:00,2.24,2.24,2.23,2.24,1458100,3264812.0
2026-05-08 09:50:00,2.24,2.26,2.23,2.26,2062500,4636933.0
2026-05-08 09:55:00,2.25,2.26,2.24,2.24,1886900,4238788.0
2026-05-08 10:00:00,2.24,2.27,2.24,2.25,1967500,4440134.0
2026-05-08 10:05:00,2.25,2.26,2.24,2.24,1103400,2482399.0
2026-05-08 10:10:00,2.24,2.24,2.23,2.23,730400,1635234.0
2026-05-08 10:15:00,2.23,2.24,2.23,2.23,154600,344996.0
2026-05-08 10:20:00,2.23,2.24,2.22,2.23,1374100,3064413.0
2026-05-08 10:25:00,2.23,2.24,2.23,2.23,385800,861139.0
2026-05-08 10:30:00,2.24,2.24,2.23,2.23,94800,211536.0
2026-05-08 10:35:00,2.23,2.24,2.23,2.23,569800,1275875.0
2026-05-08 10:40:00,2.24,2.24,2.23,2.24,81600,182624.0
2026-05-08 10:45:00,2.24,2.24,2.23,2.24,56300,125775.0
2026-05-08 10:50:00,2.24,2.24,2.23,2.23,99100,221574.0
2026-05-08 10:55:00,2.23,2.24,2.23,2.24,161900,361068.0
2026-05-08 11:00:00,2.24,2.24,2.23,2.24,638200,1429543.0
2026-05-08 11:05:00,2.24,2.24,2.23,2.23,355400,795893.0
2026-05-08 11:10:00,2.23,2.24,2.23,2.24,257500,576784.0
2026-05-08 11:15:00,2.24,2.25,2.23,2.25,236400,530432.0
2026-05-08 11:20:00,2.25,2.27,2.25,2.26,1922200,4335557.0
2026-05-08 11:25:00,2.26,2.26,2.25,2.25,765300,1724425.0
2026-05-08 11:30:00,2.25,2.26,2.25,2.25,977800,2200450.0
2026-05-08 13:05:00,2.24,2.25,2.24,2.24,383300,859873.0
2026-05-08 13:10:00,2.24,2.26,2.24,2.25,936100,2104927.0
2026-05-08 13:15:00,2.25,2.26,2.25,2.26,572400,1293124.0
2026-05-08 13:20:00,2.26,2.28,2.26,2.28,1258000,2861192.0
2026-05-08 13:25:00,2.29,2.29,2.28,2.28,696200,1589637.0
2026-05-08 13:30:00,2.29,2.3,2.28,2.3,1349100,3097076.0
2026-05-08 13:35:00,2.29,2.31,2.29,2.3,1254700,2884351.0
2026-05-08 13:40:00,2.3,2.31,2.29,2.3,669300,1539406.0
2026-05-08 13:45:00,2.3,2.31,2.3,2.31,331400,763987.0
2026-05-08 13:50:00,2.31,2.31,2.3,2.31,81500,188137.0
2026-05-08 13:55:00,2.31,2.31,2.29,2.29,636800,1464849.0
2026-05-08 14:00:00,2.29,2.3,2.29,2.3,164800,377928.0
2026-05-08 14:05:00,2.3,2.3,2.29,2.3,180600,414781.0
2026-05-08 14:10:00,2.3,2.3,2.29,2.29,94900,217576.0
2026-05-08 14:15:00,2.29,2.3,2.28,2.29,718200,1644688.0
2026-05-08 14:20:00,2.29,2.29,2.28,2.29,93400,213840.0
2026-05-08 14:25:00,2.29,2.3,2.28,2.29,348500,798181.0
2026-05-08 14:30:00,2.29,2.29,2.28,2.29,29900,68456.0
2026-05-08 14:35:00,2.29,2.29,2.28,2.29,180300,412384.0
2026-05-08 14:40:00,2.29,2.29,2.28,2.28,381900,871719.0
2026-05-08 14:45:00,2.28,2.29,2.28,2.28,269600,615336.0
2026-05-08 14:50:00,2.28,2.29,2.28,2.28,1676100,3828562.0
2026-05-08 14:55:00,2.28,2.3,2.28,2.29,343700,787043.0
2026-05-08 15:00:00,2.29,2.3,2.29,2.29,506300,1159489.0
