datetime,open,high,low,close,volume,amount
2026-05-07 09:35:00,118.5,120.51,118.38,120.36,346264,41475095.0
2026-05-07 09:40:00,120.38,121.02,119.93,120.02,165000,19893467.0
2026-05-07 09:45:00,120.39,122.95,120.39,122.6,278200,33870086.0
2026-05-07 09:50:00,122.59,125.0,122.52,124.14,288000,35734493.0
2026-05-07 09:55:00,124.1,126.5,124.0,126.5,406600,51045893.0
2026-05-07 10:00:00,126.5,126.5,124.23,124.68,143400,17963154.0
2026-05-07 10:05:00,124.68,124.7,124.13,124.52,102000,12679102.0
2026-05-07 10:10:00,124.51,124.7,124.3,124.34,33100,4117801.0
2026-05-07 10:15:00,124.35,124.5,123.69,123.69,91000,11291001.0
2026-05-07 10:20:00,123.67,123.8,123.51,123.73,46900,5798416.0
2026-05-07 10:25:00,123.7,123.98,123.5,123.86,34800,4302928.0
2026-05-07 10:30:00,123.86,124.11,123.5,123.5,27300,3379716.0
2026-05-07 10:35:00,123.5,123.5,123.01,123.18,42300,5208078.0
2026-05-07 10:40:00,123.18,123.18,122.61,123.02,84600,10395707.0
2026-05-07 10:45:00,123.02,123.09,122.4,122.4,37400,4588442.0
2026-05-07 10:50:00,122.4,123.57,122.31,123.57,92000,11295401.0
2026-05-07 10:55:00,123.57,123.6,123.0,123.11,68400,8429707.0
2026-05-07 11:00:00,123.1,123.44,123.1,123.11,13100,1613762.0
2026-05-07 11:05:00,123.11,124.18,123.11,124.18,42700,5279447.0
2026-05-07 11:10:00,124.18,124.2,123.68,123.7,19100,2366678.0
2026-05-07 11:15:00,123.67,123.75,123.32,123.75,39900,4929850.0
2026-05-07 11:20:00,123.75,123.99,123.75,123.94,15100,1870781.0
2026-05-07 11:25:00,123.91,123.91,123.53,123.53,12300,1520984.0
2026-05-07 11:30:00,123.51,123.59,123.18,123.2,19900,2455431.0
2026-05-07 13:05:00,123.2,123.2,122.52,122.68,46000,5651892.0
2026-05-07 13:10:00,122.71,122.72,122.31,122.31,35600,4361641.0
2026-05-07 13:15:00,122.31,122.41,122.22,122.25,41700,5100456.0
2026-05-07 13:20:00,122.24,122.93,122.24,122.66,36700,4496275.0
2026-05-07 13:25:00,122.68,122.78,122.6,122.76,13100,1607420.0
2026-05-07 13:30:00,122.76,122.76,122.31,122.35,22500,2758092.0
2026-05-07 13:35:00,122.35,122.8,122.31,122.65,22100,2707603.0
2026-05-07 13:40:00,122.65,122.74,122.51,122.74,10900,1335906.0
2026-05-07 13:45:00,122.74,122.74,122.5,122.5,14700,1802339.0
2026-05-07 13:50:00,122.5,122.89,122.39,122.6,37400,4588632.0
2026-05-07 13:55:00,122.57,122.89,122.52,122.52,15200,1865139.0
2026-05-07 14:00:00,122.5,122.78,122.42,122.74,34300,4203706.0
2026-05-07 14:05:00,122.78,122.79,122.49,122.72,24500,3006309.0
2026-05-07 14:10:00,122.72,123.18,122.63,123.18,22700,2791590.0
2026-05-07 14:15:00,123.18,123.48,123.0,123.13,24300,2992668.0
2026-05-07 14:20:00,123.14,123.36,123.14,123.19,17800,2194215.0
2026-05-07 14:25:00,123.19,123.31,123.14,123.18,10900,1343217.0
2026-05-07 14:30:00,123.18,123.24,122.9,123.23,17900,2202881.0
2026-05-07 14:35:00,123.23,123.23,122.93,123.02,17600,2165762.0
2026-05-07 14:40:00,123.02,123.09,122.88,122.89,32200,3958872.0
2026-05-07 14:45:00,122.89,122.91,122.6,122.7,36800,4516286.0
2026-05-07 14:50:00,122.7,122.89,122.58,122.88,45200,5547612.0
2026-05-07 14:55:00,122.88,122.9,122.67,122.69,52500,6447936.0
2026-05-07 15:00:00,122.69,122.79,122.61,122.75,52800,6480477.0
