datetime,open,high,low,close,volume,amount
2026-05-07 09:35:00,47.36,48.11,47.07,48.11,291396,13889900.0
2026-05-07 09:40:00,48.11,48.11,47.2,47.5,77275,3673160.0
2026-05-07 09:45:00,47.56,47.9,47.22,47.9,90130,4292697.0
2026-05-07 09:50:00,47.92,48.3,47.8,48.01,106297,5106426.0
2026-05-07 09:55:00,47.91,48.06,47.5,48.06,167507,7984411.0
2026-05-07 10:00:00,48.07,48.35,47.89,48.07,119530,5760346.0
2026-05-07 10:05:00,48.07,48.17,47.88,47.88,37229,1787801.0
2026-05-07 10:10:00,47.88,47.95,47.78,47.87,10982,525943.0
2026-05-07 10:15:00,47.87,47.89,47.75,47.81,27224,1301922.0
2026-05-07 10:20:00,47.81,48.0,47.67,47.91,30783,1471429.0
2026-05-07 10:25:00,47.9,48.08,47.79,48.0,65062,3117695.0
2026-05-07 10:30:00,48.0,48.0,47.71,47.93,25699,1228575.0
2026-05-07 10:35:00,47.89,47.89,47.71,47.75,23626,1129318.0
2026-05-07 10:40:00,47.75,47.82,47.73,47.82,14543,694504.0
2026-05-07 10:45:00,47.82,47.82,47.71,47.72,16815,802609.0
2026-05-07 10:50:00,47.72,48.05,47.69,48.05,19296,922555.0
2026-05-07 10:55:00,48.05,48.05,47.82,47.86,11261,539428.0
2026-05-07 11:00:00,47.82,47.95,47.8,47.95,38223,1831624.0
2026-05-07 11:05:00,47.96,47.96,47.85,47.85,5397,258642.0
2026-05-07 11:10:00,47.85,47.94,47.85,47.85,4376,209515.0
2026-05-07 11:15:00,47.85,48.0,47.81,47.89,19662,942803.0
2026-05-07 11:20:00,47.85,47.91,47.81,47.84,5110,244531.0
2026-05-07 11:25:00,47.84,48.69,47.84,48.69,142333,6858891.0
2026-05-07 11:30:00,48.72,48.72,48.2,48.39,56701,2745904.0
2026-05-07 13:05:00,48.39,48.66,48.19,48.22,70767,3427771.0
2026-05-07 13:10:00,48.22,48.22,48.07,48.07,8241,396927.0
2026-05-07 13:15:00,48.07,48.13,47.81,47.95,40723,1952718.0
2026-05-07 13:20:00,47.95,47.95,47.8,47.83,10208,488169.0
2026-05-07 13:25:00,47.83,48.0,47.83,47.94,17623,844171.0
2026-05-07 13:30:00,47.94,48.32,47.87,48.2,40551,1951713.0
2026-05-07 13:35:00,48.2,48.34,48.0,48.06,16251,782962.0
2026-05-07 13:40:00,48.06,48.06,47.86,47.9,34911,1672963.0
2026-05-07 13:45:00,47.9,48.02,47.9,47.97,2917,139970.0
2026-05-07 13:50:00,47.97,48.01,47.89,47.93,21408,1027039.0
2026-05-07 13:55:00,47.97,48.04,47.89,48.03,13050,625450.0
2026-05-07 14:00:00,47.88,48.06,47.88,47.93,31376,1505230.0
2026-05-07 14:05:00,48.13,48.13,47.93,47.93,4525,217044.0
2026-05-07 14:10:00,47.93,47.98,47.89,47.9,11210,537157.0
2026-05-07 14:15:00,47.9,47.99,47.88,47.95,6850,328334.0
2026-05-07 14:20:00,47.94,48.04,47.94,47.98,35174,1687770.0
2026-05-07 14:25:00,47.98,47.98,47.92,47.98,3988,191248.0
2026-05-07 14:30:00,47.97,48.05,47.9,47.97,19687,944574.0
2026-05-07 14:35:00,48.03,48.12,47.97,47.99,29199,1402281.0
2026-05-07 14:40:00,48.08,48.1,47.96,48.0,23880,1147314.0
2026-05-07 14:45:00,48.0,48.15,48.0,48.1,31796,1528827.0
2026-05-07 14:50:00,48.13,48.14,48.04,48.05,34348,1652074.0
2026-05-07 14:55:00,48.1,48.14,47.92,48.14,53219,2557240.0
2026-05-07 15:00:00,48.14,48.18,47.99,48.18,70759,3406215.0
