datetime,open,high,low,close,volume,amount
2026-05-06 09:35:00,7.86,7.86,7.62,7.75,3539200,27263932.0
2026-05-06 09:40:00,7.76,7.81,7.67,7.69,2476700,19189577.0
2026-05-06 09:45:00,7.68,7.68,7.62,7.64,2202000,16837081.0
2026-05-06 09:50:00,7.64,7.64,7.58,7.61,2975900,22644592.0
2026-05-06 09:55:00,7.61,7.66,7.61,7.62,893800,6826703.0
2026-05-06 10:00:00,7.62,7.65,7.62,7.63,1755400,13372799.0
2026-05-06 10:05:00,7.63,7.63,7.57,7.62,1391600,10568917.0
2026-05-06 10:10:00,7.62,7.67,7.62,7.65,955100,7292857.0
2026-05-06 10:15:00,7.64,7.65,7.62,7.63,536100,4095006.0
2026-05-06 10:20:00,7.64,7.65,7.61,7.61,600100,4580417.0
2026-05-06 10:25:00,7.61,7.63,7.58,7.6,787900,5990468.0
2026-05-06 10:30:00,7.59,7.61,7.59,7.59,445950,3387880.0
2026-05-06 10:35:00,7.59,7.6,7.58,7.58,691300,5246996.0
2026-05-06 10:40:00,7.58,7.59,7.57,7.58,954100,7231951.0
2026-05-06 10:45:00,7.58,7.6,7.57,7.58,615750,4669294.0
2026-05-06 10:50:00,7.57,7.59,7.56,7.57,788000,5969492.0
2026-05-06 10:55:00,7.56,7.62,7.56,7.62,921000,6996941.0
2026-05-06 11:00:00,7.61,7.65,7.61,7.64,421200,3211485.0
2026-05-06 11:05:00,7.64,7.65,7.61,7.62,345400,2634144.0
2026-05-06 11:10:00,7.63,7.64,7.61,7.62,398200,3037111.0
2026-05-06 11:15:00,7.62,7.63,7.61,7.62,200400,1526799.0
2026-05-06 11:20:00,7.62,7.64,7.61,7.64,298800,2278194.0
2026-05-06 11:25:00,7.64,7.71,7.64,7.7,1123700,8631678.0
2026-05-06 11:30:00,7.69,7.73,7.69,7.72,530900,4093505.0
2026-05-06 13:05:00,7.72,7.73,7.67,7.67,602000,4632017.0
2026-05-06 13:10:00,7.66,7.69,7.66,7.69,236000,1813060.0
2026-05-06 13:15:00,7.68,7.69,7.67,7.67,170800,1311285.0
2026-05-06 13:20:00,7.67,7.73,7.67,7.73,513396,3950732.0
2026-05-06 13:25:00,7.73,7.73,7.69,7.7,297379,2291391.0
2026-05-06 13:30:00,7.7,7.72,7.7,7.71,211600,1630798.0
2026-05-06 13:35:00,7.72,7.77,7.71,7.73,2107500,16318297.0
2026-05-06 13:40:00,7.72,7.75,7.71,7.72,433700,3353697.0
2026-05-06 13:45:00,7.73,7.75,7.72,7.73,407700,3155347.0
2026-05-06 13:50:00,7.74,7.75,7.73,7.73,922100,7138210.0
2026-05-06 13:55:00,7.73,7.74,7.7,7.71,617600,4770331.0
2026-05-06 14:00:00,7.71,7.72,7.7,7.71,728400,5611996.0
2026-05-06 14:05:00,7.7,7.72,7.69,7.7,1095800,8435325.0
2026-05-06 14:10:00,7.7,7.72,7.68,7.7,233401,1796758.0
2026-05-06 14:15:00,7.69,7.71,7.68,7.7,276500,2127227.0
2026-05-06 14:20:00,7.7,7.72,7.69,7.69,358500,2759763.0
2026-05-06 14:25:00,7.7,7.7,7.69,7.69,222200,1709287.0
2026-05-06 14:30:00,7.69,7.71,7.68,7.7,453700,3490800.0
2026-05-06 14:35:00,7.71,7.71,7.69,7.69,549400,4228482.0
2026-05-06 14:40:00,7.69,7.71,7.69,7.71,357800,2755871.0
2026-05-06 14:45:00,7.71,7.72,7.7,7.71,416200,3208919.0
2026-05-06 14:50:00,7.7,7.71,7.7,7.7,473900,3651777.0
2026-05-06 14:55:00,7.7,7.71,7.69,7.7,823500,6343401.0
2026-05-06 15:00:00,7.72,7.73,7.7,7.7,715000,5513841.0
