datetime,open,high,low,close,volume,amount
2026-05-06 09:35:00,46.52,46.6,45.22,46.44,280646,12919712.0
2026-05-06 09:40:00,46.5,47.3,46.24,47.3,130016,6059644.0
2026-05-06 09:45:00,47.47,47.71,47.03,47.29,83257,3943970.0
2026-05-06 09:50:00,47.38,47.4,46.8,47.18,103819,4885202.0
2026-05-06 09:55:00,47.18,47.45,46.91,46.99,56938,2687644.0
2026-05-06 10:00:00,46.99,47.5,46.75,47.43,118055,5567285.0
2026-05-06 10:05:00,47.43,47.5,47.02,47.02,43372,2048145.0
2026-05-06 10:10:00,47.02,47.66,47.02,47.66,49293,2334028.0
2026-05-06 10:15:00,47.71,48.16,47.71,48.1,108905,5219455.0
2026-05-06 10:20:00,48.05,48.11,47.65,47.65,65729,3144218.0
2026-05-06 10:25:00,47.65,47.88,47.53,47.87,28823,1377443.0
2026-05-06 10:30:00,47.87,47.89,47.75,47.89,14205,679550.0
2026-05-06 10:35:00,47.89,48.15,47.7,48.12,41750,2001613.0
2026-05-06 10:40:00,48.14,48.3,48.08,48.08,47497,2288922.0
2026-05-06 10:45:00,48.05,48.24,47.7,47.76,11557,553843.0
2026-05-06 10:50:00,47.76,47.95,47.75,47.95,12091,578670.0
2026-05-06 10:55:00,47.95,48.01,47.83,48.01,14777,708045.0
2026-05-06 11:00:00,47.85,48.02,47.84,48.01,7611,364922.0
2026-05-06 11:05:00,48.01,48.04,47.69,47.99,44997,2154091.0
2026-05-06 11:10:00,47.99,47.99,47.5,47.8,41208,1967374.0
2026-05-06 11:15:00,47.8,48.35,47.8,48.19,74590,3587059.0
2026-05-06 11:20:00,48.2,48.36,48.17,48.17,27213,1313696.0
2026-05-06 11:25:00,47.95,48.53,47.95,48.53,57857,2796369.0
2026-05-06 11:30:00,48.54,48.98,48.36,48.98,160013,7777260.0
2026-05-06 13:05:00,48.98,49.08,48.0,48.55,386340,18773090.0
2026-05-06 13:10:00,48.55,48.66,48.34,48.38,16148,783647.0
2026-05-06 13:15:00,48.38,48.38,47.74,47.76,57386,2762721.0
2026-05-06 13:20:00,47.76,48.06,47.76,47.98,21490,1029643.0
2026-05-06 13:25:00,47.96,47.97,47.79,47.8,27954,1337647.0
2026-05-06 13:30:00,47.84,48.02,47.74,48.01,50657,2425206.0
2026-05-06 13:35:00,48.04,48.04,47.73,47.74,62054,2973160.0
2026-05-06 13:40:00,47.74,47.78,47.62,47.67,32536,1552179.0
2026-05-06 13:45:00,47.65,47.69,47.36,47.36,54622,2598785.0
2026-05-06 13:50:00,47.36,47.43,47.22,47.32,32862,1555267.0
2026-05-06 13:55:00,47.33,47.33,47.19,47.29,23495,1110136.0
2026-05-06 14:00:00,47.29,47.3,47.25,47.28,21038,994615.0
2026-05-06 14:05:00,47.23,47.28,47.13,47.17,11165,526997.0
2026-05-06 14:10:00,47.17,47.19,46.89,47.1,48424,2279471.0
2026-05-06 14:15:00,47.1,47.22,46.85,47.08,91155,4285366.0
2026-05-06 14:20:00,46.92,47.18,46.92,47.18,13493,635661.0
2026-05-06 14:25:00,47.18,47.33,46.93,47.13,61373,2890040.0
2026-05-06 14:30:00,47.13,47.24,47.13,47.13,4940,233126.0
2026-05-06 14:35:00,47.13,47.38,47.12,47.36,31427,1486032.0
2026-05-06 14:40:00,47.42,47.48,47.3,47.38,33099,1569235.0
2026-05-06 14:45:00,47.38,47.47,47.13,47.22,49930,2359459.0
2026-05-06 14:50:00,47.22,47.22,47.01,47.02,57357,2702556.0
2026-05-06 14:55:00,47.02,47.2,46.97,47.19,56518,2660974.0
2026-05-06 15:00:00,47.16,47.39,47.13,47.36,59550,2817483.0
