datetime,open,high,low,close,volume,amount
2026-05-06 09:35:00,11.89,12.11,11.52,11.54,6023000,70505819.0
2026-05-06 09:40:00,11.54,11.77,11.53,11.75,2233600,26031292.0
2026-05-06 09:45:00,11.76,11.76,11.48,11.5,3512600,40621276.0
2026-05-06 09:50:00,11.5,11.57,11.47,11.57,2160326,24894728.0
2026-05-06 09:55:00,11.57,11.66,11.56,11.65,1301300,15127046.0
2026-05-06 10:00:00,11.65,11.67,11.63,11.66,1079500,12580419.0
2026-05-06 10:05:00,11.67,11.67,11.58,11.64,1186600,13792281.0
2026-05-06 10:10:00,11.62,11.67,11.61,11.62,690400,8035365.0
2026-05-06 10:15:00,11.62,11.65,11.57,11.63,898700,10433241.0
2026-05-06 10:20:00,11.64,11.66,11.61,11.63,894600,10413699.0
2026-05-06 10:25:00,11.63,11.66,11.61,11.64,746900,8689835.0
2026-05-06 10:30:00,11.63,11.64,11.6,11.64,981800,11405825.0
2026-05-06 10:35:00,11.64,11.67,11.63,11.65,1009500,11769039.98
2026-05-06 10:40:00,11.64,11.65,11.59,11.6,1018300,11834057.0
2026-05-06 10:45:00,11.6,11.65,11.59,11.65,1005700,11675600.0
2026-05-06 10:50:00,11.64,11.66,11.6,11.64,877300,10206986.0
2026-05-06 10:55:00,11.63,11.64,11.58,11.6,730100,8476644.0
2026-05-06 11:00:00,11.61,11.63,11.59,11.6,490300,5691462.0
2026-05-06 11:05:00,11.61,11.62,11.57,11.61,571400,6621893.94
2026-05-06 11:10:00,11.62,11.68,11.62,11.66,781900,9116889.0
2026-05-06 11:15:00,11.67,11.68,11.65,11.67,366200,4271032.0
2026-05-06 11:20:00,11.66,11.74,11.66,11.74,716900,8380001.0
2026-05-06 11:25:00,11.74,11.77,11.72,11.74,1105100,12980036.0
2026-05-06 11:30:00,11.75,11.79,11.73,11.75,682700,8030718.0
2026-05-06 13:05:00,11.75,11.76,11.7,11.75,1483500,17417859.0
2026-05-06 13:10:00,11.75,11.78,11.73,11.74,1465300,17210121.0
2026-05-06 13:15:00,11.75,11.77,11.73,11.75,526900,6192249.0
2026-05-06 13:20:00,11.76,11.81,11.76,11.78,896808,10572597.24
2026-05-06 13:25:00,11.8,11.81,11.78,11.78,611000,7201459.0
2026-05-06 13:30:00,11.78,11.8,11.78,11.8,386800,4559295.0
2026-05-06 13:35:00,11.8,11.81,11.64,11.68,5956163,69614312.32
2026-05-06 13:40:00,11.68,11.72,11.67,11.7,463500,5421424.0
2026-05-06 13:45:00,11.7,11.73,11.69,11.7,498000,5832132.0
2026-05-06 13:50:00,11.69,11.74,11.68,11.72,565100,6615837.0
2026-05-06 13:55:00,11.73,11.74,11.7,11.7,435700,5104766.0
2026-05-06 14:00:00,11.71,11.73,11.68,11.69,839320,9827142.8
2026-05-06 14:05:00,11.7,11.72,11.69,11.69,929400,10881556.0
2026-05-06 14:10:00,11.69,11.71,11.67,11.68,810500,9476890.0
2026-05-06 14:15:00,11.69,11.7,11.66,11.68,713700,8335399.0
2026-05-06 14:20:00,11.69,11.71,11.68,11.7,830341,9711504.47
2026-05-06 14:25:00,11.7,11.75,11.68,11.69,678200,7934455.0
2026-05-06 14:30:00,11.7,11.73,11.69,11.71,604258,7071873.6
2026-05-06 14:35:00,11.73,11.75,11.71,11.71,1300700,15258638.0
2026-05-06 14:40:00,11.72,11.75,11.71,11.72,384100,4504698.0
2026-05-06 14:45:00,11.74,11.76,11.73,11.75,738500,8671538.0
2026-05-06 14:50:00,11.74,11.77,11.73,11.75,876100,10291266.0
2026-05-06 14:55:00,11.74,11.75,11.7,11.73,1209629,14190585.17
2026-05-06 15:00:00,11.74,11.74,11.7,11.73,1123464,13175988.72
