datetime,open,high,low,close,volume,amount
2026-05-07 09:35:00,156.0,164.5,155.0,164.5,1447532,232920050.0
2026-05-07 09:40:00,164.31,166.8,164.0,165.68,1091745,180577819.0
2026-05-07 09:45:00,165.68,168.6,165.1,166.98,1303912,217872127.0
2026-05-07 09:50:00,167.0,168.0,165.68,165.72,297089,49507957.0
2026-05-07 09:55:00,165.72,167.28,165.0,166.66,274224,45586700.0
2026-05-07 10:00:00,166.86,167.2,165.0,167.2,195786,32516511.0
2026-05-07 10:05:00,167.0,167.2,165.9,166.36,173001,28776827.0
2026-05-07 10:10:00,166.5,168.99,165.7,168.99,414315,69589759.0
2026-05-07 10:15:00,168.97,168.97,165.12,165.12,160085,26701540.0
2026-05-07 10:20:00,165.2,165.51,164.88,165.26,162131,26792528.0
2026-05-07 10:25:00,165.26,165.74,164.0,165.57,238576,39257914.0
2026-05-07 10:30:00,165.57,166.35,165.04,166.32,133455,22117698.0
2026-05-07 10:35:00,166.35,166.64,165.0,165.0,82289,13618983.0
2026-05-07 10:40:00,165.11,165.88,164.5,165.37,102246,16874441.0
2026-05-07 10:45:00,165.37,165.37,164.95,165.0,78216,12918233.0
2026-05-07 10:50:00,165.0,165.77,164.99,165.71,94877,15693631.0
2026-05-07 10:55:00,165.71,166.0,165.06,165.06,54533,9031714.0
2026-05-07 11:00:00,165.22,165.49,164.8,164.97,78062,12883151.0
2026-05-07 11:05:00,164.8,165.43,163.8,165.39,223126,36727582.0
2026-05-07 11:10:00,165.33,165.55,164.89,165.07,52839,8731722.0
2026-05-07 11:15:00,165.07,165.07,164.29,164.69,46114,7582193.0
2026-05-07 11:20:00,164.84,165.05,164.57,164.85,48895,8059816.0
2026-05-07 11:25:00,164.85,164.85,163.8,164.3,123133,20204431.0
2026-05-07 11:30:00,164.3,164.47,164.17,164.3,73926,12147642.0
2026-05-07 13:05:00,164.3,165.58,164.02,164.02,158464,26113080.0
2026-05-07 13:10:00,164.01,164.5,163.56,164.5,177714,29142943.0
2026-05-07 13:15:00,164.5,165.3,164.13,164.93,89399,14729400.0
2026-05-07 13:20:00,164.96,165.11,164.78,165.01,95769,15798349.0
2026-05-07 13:25:00,165.02,165.53,164.43,165.51,104656,17269759.0
2026-05-07 13:30:00,165.81,166.03,165.28,165.33,98584,16341344.0
2026-05-07 13:35:00,165.34,166.13,165.05,166.08,103744,17187839.0
2026-05-07 13:40:00,166.06,166.06,165.02,165.26,61341,10163504.0
2026-05-07 13:45:00,165.18,165.64,165.01,165.57,93274,15424615.0
2026-05-07 13:50:00,165.57,166.2,165.57,165.9,92998,15432794.0
2026-05-07 13:55:00,165.92,166.03,165.11,165.32,61151,10134341.0
2026-05-07 14:00:00,165.32,165.98,164.5,164.55,72713,12019571.0
2026-05-07 14:05:00,164.55,165.5,164.54,165.08,80091,13200798.0
2026-05-07 14:10:00,165.02,165.21,164.85,164.9,80549,13290716.0
2026-05-07 14:15:00,164.9,165.02,164.5,164.97,131611,21684674.0
2026-05-07 14:20:00,164.83,165.84,164.72,165.84,118851,19616582.0
2026-05-07 14:25:00,166.0,166.1,165.2,165.56,97679,16198882.0
2026-05-07 14:30:00,165.41,165.67,165.0,165.07,125280,20706092.0
2026-05-07 14:35:00,165.08,165.42,164.75,165.01,166669,27531535.0
2026-05-07 14:40:00,165.01,165.1,164.51,164.92,124016,20438857.0
2026-05-07 14:45:00,164.79,164.88,164.17,164.21,139811,22998832.0
2026-05-07 14:50:00,164.18,164.22,163.58,163.92,224066,36709713.0
2026-05-07 14:55:00,163.93,164.0,163.58,163.64,213171,34905942.0
2026-05-07 15:00:00,163.67,164.0,163.49,163.98,243907,39949420.0
