datetime,open,high,low,close,volume,amount
2026-05-06 09:35:00,64.88,65.07,63.47,64.01,104885,6782975.0
2026-05-06 09:40:00,64.0,64.88,63.79,64.35,91878,5895402.0
2026-05-06 09:45:00,64.35,64.35,63.9,63.97,60104,3850881.0
2026-05-06 09:50:00,63.97,64.49,63.97,64.34,52439,3365951.0
2026-05-06 09:55:00,64.34,65.56,64.34,65.23,125659,8185365.0
2026-05-06 10:00:00,65.23,65.23,64.65,64.76,15615,1013450.0
2026-05-06 10:05:00,64.92,65.36,64.89,65.1,68871,4487491.0
2026-05-06 10:10:00,65.1,65.1,64.75,64.76,21517,1395438.0
2026-05-06 10:15:00,64.75,64.76,64.58,64.59,13414,868303.0
2026-05-06 10:20:00,64.59,65.04,64.59,64.99,15101,979497.0
2026-05-06 10:25:00,64.99,65.29,64.75,65.23,33386,2173869.0
2026-05-06 10:30:00,65.03,65.03,64.61,64.61,8995,583434.0
2026-05-06 10:35:00,64.61,65.45,64.61,65.15,25345,1651732.0
2026-05-06 10:40:00,65.4,65.8,65.4,65.63,75003,4915015.0
2026-05-06 10:45:00,65.69,65.75,65.6,65.72,14327,941030.0
2026-05-06 10:50:00,65.72,65.74,65.48,65.48,5494,360313.0
2026-05-06 10:55:00,65.48,65.48,65.3,65.48,10731,701747.0
2026-05-06 11:00:00,65.48,66.5,65.48,66.5,219834,14520111.0
2026-05-06 11:05:00,66.5,66.66,66.04,66.22,62476,4150569.0
2026-05-06 11:10:00,66.22,66.48,65.93,66.3,26133,1732343.0
2026-05-06 11:15:00,66.3,66.37,66.0,66.08,17556,1160852.0
2026-05-06 11:20:00,66.08,66.62,66.08,66.62,12239,813338.0
2026-05-06 11:25:00,66.7,67.0,66.52,66.87,123254,8229212.0
2026-05-06 11:30:00,66.87,66.9,66.6,66.7,12770,852484.0
2026-05-06 13:05:00,66.7,67.59,66.7,67.38,184744,12432930.0
2026-05-06 13:10:00,67.38,67.9,67.38,67.8,131709,8920117.0
2026-05-06 13:15:00,67.8,67.8,66.97,67.06,40007,2701798.0
2026-05-06 13:20:00,67.06,67.39,66.87,67.08,18626,1248045.0
2026-05-06 13:25:00,67.07,67.39,67.07,67.17,12917,868621.0
2026-05-06 13:30:00,67.17,67.8,67.17,67.53,43324,2927560.0
2026-05-06 13:35:00,67.75,67.8,67.17,67.18,48801,3301080.0
2026-05-06 13:40:00,67.18,67.31,67.18,67.28,4763,320361.0
2026-05-06 13:45:00,67.22,67.25,67.18,67.22,16300,1095581.0
2026-05-06 13:50:00,67.22,67.22,67.06,67.08,18502,1242121.0
2026-05-06 13:55:00,67.08,67.31,67.08,67.31,40031,2690506.0
2026-05-06 14:00:00,67.29,67.29,67.1,67.11,13963,937301.0
2026-05-06 14:05:00,67.1,67.1,66.61,66.61,19098,1278408.0
2026-05-06 14:10:00,66.61,66.76,66.43,66.43,36148,2407243.0
2026-05-06 14:15:00,66.43,66.52,66.35,66.45,15997,1062137.0
2026-05-06 14:20:00,66.45,66.53,66.45,66.49,8503,565458.0
2026-05-06 14:25:00,66.49,67.0,66.47,67.0,9247,616016.0
2026-05-06 14:30:00,67.0,67.0,66.37,66.66,18122,1206196.0
2026-05-06 14:35:00,66.66,66.66,66.39,66.39,7807,519019.0
2026-05-06 14:40:00,66.39,66.49,66.35,66.4,30546,2028020.0
2026-05-06 14:45:00,66.4,66.41,66.31,66.32,15008,996013.0
2026-05-06 14:50:00,66.38,66.45,66.31,66.42,25781,1711514.0
2026-05-06 14:55:00,66.42,66.5,66.41,66.5,27907,1854999.0
2026-05-06 15:00:00,66.5,66.5,66.38,66.38,46030,3056499.0
